EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE1,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,DEATHS_DIRECT1,DEATHS_INDIRECT,DEATHS_DIRECT,INJURIES_INDIRECT,INJURIES_DIRECT1,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM1,DAMAGE_CROPS_NUM,DAMAGE_PROPERTY_NUM,STATE_ABBR,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,SOURCE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE
877511,DE SOTO PAR.,REEDS STORE,19-Jun,841,Tornado, ,0,0,0,0,1,1,1000000,0,1000000,LA,CST-6,146038,C,31,SHV,NWS Storm Survey,9.05,400,1,SSE,3,SE,32.1493,-93.7946,32.2206,-93.6647,2018
890178,SUNFLOWER CO.,MOORHEAD,20-Jun,2044,Thunderstorm Wind,52,0,0,0,0,1,1,20000,0,20000,MS,CST-6,146307,C,133,JAN,Emergency Manager, , ,1,E,1,E,33.45,-90.51,33.45,-90.51,2018
893078,MONROE CO.,COLLIER,21-Jun,140,Tornado, ,0,0,0,0,1,1,10000000,0,10000000,GA,EST-5,147540,C,207,FFC,NWS Storm Survey,5.3,300,1,NE,2,NNE,33.0298,-84.033,33.0729,-83.9576,2018
885619,WILKES CO.,ELKIN,22-Jun,306,Thunderstorm Wind,50,0,0,0,0,1,1,8000,0,8000,NC,EST-5,147130,C,193,RNK,Newspaper, , ,2,W,2,W,36.2452,-80.8859,36.2452,-80.8859,2018
887622,MECKLENBURG CO.,(CLT)CHARLOTTE/DOUGL,23-Jun,404,Thunderstorm Wind,51,0,0,0,0,1,1,50000,0,50000,NC,EST-5,147364,C,119,GSP,ASOS, , ,0,E,3,SE,35.22,-80.948,35.138,-80.849,2018
888418,LEE CO.,SANFORD,24-Jun,607,Thunderstorm Wind,50,0,0,0,0,1,1,100000,0,100000,NC,EST-5,147589,C,105,RAH,Emergency Manager, , ,0,N,0,N,35.48,-79.18,35.48,-79.18,2018
877234,WESTERN MIDDLESEX (ZONE), ,25-Jun,1009,High Wind,43,0,0,0,0,1,1,1800,0,1800,MA,EST-5,145964,Z,5,BOX,Amateur Radio, , , , , , , , , , ,2018
899723,FORREST CO.,BONHOMIE,26-Jun,1858,Tornado, ,0,0,0,0,1,1,100000,0,100000,MS,CST-6,146303,C,35,JAN,NWS Storm Survey,12.19,1905,7,SSW,2,ESE,31.1833,-89.3487,31.2125,-89.1454,2018
886585,GEORGE CO.,EVANSTON,27-Jun,524,Tornado, ,0,0,0,0,1,1,0,0,0,MS,CST-6,147407,C,39,MOB,NWS Storm Survey,1.45,250,3,ENE,4,ENE,30.9322,-88.5243,30.9332,-88.4999,2017
889406,HOUSTON CO.,ARDILLA,28-Jun,855,Thunderstorm Wind,50,0,0,0,0,1,1,0,0,0,AL,CST-6,147390,C,69,TAE,Emergency Manager, , ,2,NW,2,NW,31.19,-85.38,31.19,-85.38,2017
887038,FANNIN CO.,SAWELLS BLUFF,29-Jun,1740,Tornado, ,0,0,0,0,1,1,500000,0,500000,TX,CST-6,146710,C,147,FWD,NWS Storm Survey,7.94,425,2,SSW,2,N,33.7199,-96.2085,33.7299,-96.0716,2017
888479,NOWATA CO.,LENAPAH,30-Jun,1620,Thunderstorm Wind,61,0,0,0,0,1,1,10000,0,10000,OK,CST-6,147609,C,105,TSA,Emergency Manager, , ,0,W,0,W,36.851,-95.6364,36.851,-95.6364,2017
897280,DAVIDSON CO.,COUCHVILLE,1-Jul,1547,Thunderstorm Wind,56,0,0,0,0,1,1,0,0,0,TN,CST-6,148818,C,37,OHX,Broadcast Media, , ,1,NW,1,NW,36.1091,-86.5644,36.1091,-86.5644,2017
898995,LAKE CO.,COTTONWOOD,2-Jul,1655,Thunderstorm Wind,70,0,0,0,0,1,1,0,0,0,TN,CST-6,149126,C,95,MEG,NWS Storm Survey, , ,2,N,3,ESE,36.2607,-89.5285,36.2532,-89.438,2017
890929,MUSKOGEE CO.,KEEFETON,3-Jul,838,Tornado, ,0,0,0,0,1,1,350000,0,350000,OK,CST-6,147965,C,101,TSA,NWS Storm Survey,4.8,525,1,N,3,N,35.6112,-95.3503,35.6092,-95.2655,2017
894840,WAYNE CO.,NORTH ROSE,4-Jul,1357,Thunderstorm Wind,50,0,0,0,0,1,1,50000,0,50000,NY,EST-5,148548,C,117,BUF,Emergency Manager, , ,2,NNE,2,NNE,43.21,-76.88,43.21,-76.88,2017
890888,BROWARD CO.,BISCAYNE GARDENS,5-Jul,1400,Heavy Rain, ,0,0,0,0,1,1,25000,0,25000,FL,EST-5,147909,C,11,MFL,Broadcast Media, , ,5,N,5,N,25.996,-80.195,25.996,-80.195,2017
892438,GRUNDY CO.,SANK RIDGE,6-Jul,1353,Tornado, ,0,0,0,0,1,1,0,0,0,IL,CST-6,147166,C,63,LOT,NWS Storm Survey,1.97,100,2,N,1,NW,41.4535,-88.3269,41.4618,-88.2906,2017
885041,PERRY CO.,CUTLER,7-Jul,1902,Thunderstorm Wind,56,0,0,0,0,1,1,20000,0,20000,IL,CST-6,147208,C,145,PAH,Trained Spotter, , ,0,N,0,N,38.03,-89.57,38.03,-89.57,2017
884102,FLATHEAD CO.,SOMERS,8-Jul,715,Thunderstorm Wind,68,0,0,0,0,1,1,450000,0,450000,MT,MST-7,147082,C,29,MSO,Broadcast Media, , ,2,ENE,2,NNE,48.0895,-114.1858,48.873,-114.3204,2017
891973,SAN FRANCISCO (ZONE), ,9-Jul,1200,Wildfire, ,0,0,0,0,1,1,0,0,0,CA,PST-8,148121,Z,6,MTR,Broadcast Media, , , , , , , , , , ,2017
893574,LAWRENCE CO.,CHEYENNE CROSSING,10-Jul,1700,Thunderstorm Wind,52,0,0,0,0,1,1,0,0,0,SD,MST-7,148088,C,81,UNR,Public, , ,6,WNW,6,WNW,44.328,-103.988,44.328,-103.988,2017
899944,UTAH CO.,CEDAR VLY,11-Jul,900,Lightning, ,0,0,0,0,1,1,0,0,0,UT,MST-7,149309,C,49,SLC,Broadcast Media, , ,5,E,5,E,40.31,-112.01,40.31,-112.01,2017
886542,SHELBY CO.,FT LORAMIE,12-Jul,1540,Thunderstorm Wind,50,0,0,0,0,1,1,2000,0,2000,OH,EST-5,147398,C,149,ILN,Broadcast Media, , ,2,NE,2,NE,40.37,-84.34,40.37,-84.34,2017
896122,MARION CO.,ESPYVILLE,13-Jul,1653,Thunderstorm Wind,70,0,0,0,0,1,1,125000,0,125000,OH,EST-5,148740,C,101,CLE,Emergency Manager, , ,3,SE,2,ENE,40.5758,-83.2135,40.5937,-83.0993,2017
906584,MANASSAS (C) CO.,MANASSAS,14-Jul,1235,Lightning, ,0,0,0,0,1,1,0,0,0,VA,EST-5,150405,C,683,LWX,Emergency Manager, , ,2,ESE,2,ESE,38.7389,-77.4527,38.7389,-77.4527,2017
895886,CHRISTIAN CO.,TAYLORVILLE,15-Jul,1602,Thunderstorm Wind,52,0,0,0,0,1,1,75000,0,75000,IL,CST-6,148717,C,21,ILX,Emergency Manager, , ,3,ESE,3,ESE,39.5315,-89.2548,39.5315,-89.2548,2017
894142,MIDDLESEX CO.,WEST NEWTON,16-Jul,1604,Lightning, ,0,0,0,0,1,1,0,0,0,MA,EST-5,148429,C,17,BOX,Fire Department/Rescue, , ,1,SSW,1,SSW,42.3382,-71.234,42.3382,-71.234,2017
832934,GALLATIN CO.,SHAWNEETOWN,17-Jul,0,Flood, ,0,0,0,0,0,0,0,0,0,IL,CST-6,138544,C,59,PAH,River/Stream Gage, , ,0,N,0,SE,37.7,-88.13,37.6969,-88.1261,2017
868166,WAYNE CO.,LAKESIDE,18-Jul,0,Flood, ,0,0,0,0,0,0,1000000,0,1000000,NY,EST-5,140910,C,117,BUF,Emergency Manager, , ,6,WNW,6,NNE,43.2981,-77.4342,43.3612,-76.7669,2017
868167,CAYUGA CO.,NORTH FAIR HAVEN,19-Jul,0,Flood, ,0,0,0,0,0,0,50000,0,50000,NY,EST-5,140910,C,11,BUF,Emergency Manager, , ,4,NW,7,N,43.3709,-76.7468,43.4463,-76.627,2017
868168,OSWEGO CO.,OSWEGO BEACH,20-Jul,0,Flood, ,0,0,0,0,0,0,1000000,0,1000000,NY,EST-5,140910,C,75,BUF,Emergency Manager, , ,4,WNW,7,NW,43.4642,-76.6475,43.6532,-76.3259,2017
868169,JEFFERSON CO.,WOODVILLE,21-Jul,0,Flood, ,0,0,0,0,0,0,1000000,0,1000000,NY,EST-5,140910,C,45,BUF,Emergency Manager, , ,8,SW,18,W,43.6658,-76.2815,43.8993,-76.5721,2017
868164,ORLEANS CO.,MILLERS,22-Jul,0,Flood, ,0,0,0,0,0,0,100000,0,100000,NY,EST-5,140910,C,73,BUF,Emergency Manager, , ,5,N,3,ENE,43.4005,-78.4684,43.3903,-78.025,2017
834812,SOUTHWESTERN SAN JUAN MOUNTAINS (ZONE), ,23-Jul,0,Wildfire, ,0,0,0,0,0,0,0,0,0,CO,MST-7,138805,Z,19,GJT,Park/Forest Service, , , , , , , , , , ,2017
833833,REDWOOD CO.,BELVIEW,24-Jul,0,Heavy Rain, ,0,0,0,0,0,0,0,0,0,MN,CST-6,138670,C,127,MPX,CoCoRaHS, , ,0,N,0,N,44.6,-95.33,44.6,-95.33,2017
833834,REDWOOD CO.,REDWOOD FALLS ARPT,25-Jul,0,Heavy Rain, ,0,0,0,0,0,0,0,0,0,MN,CST-6,138670,C,127,MPX,COOP Observer, , ,1,W,1,W,44.55,-95.1,44.55,-95.1,2017
833835,RENVILLE CO.,BIRD ISLAND,26-Jul,0,Heavy Rain, ,0,0,0,0,0,0,0,0,0,MN,CST-6,138670,C,129,MPX,COOP Observer, , ,7,SSE,7,SSE,44.67,-94.85,44.67,-94.85,2017
788675,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE), ,27-Jul,633,Wildfire, ,86,0,86,0,12,12,17000000000,0,17000000000,CA,PST-8,131864,Z,66,STO,Fire Department/Rescue, , , , , , , , , , ,2017
774715,NORTHERN SACRAMENTO VALLEY (ZONE), ,28-Jul,1500,Wildfire, ,2,2,4,0,0,0,1500000000,0,1500000000,CA,PST-8,129303,Z,15,STO,Fire Department/Rescue, , , , , , , , , , ,2017
790424,COASTAL BAY (ZONE), ,29-Jul,500,Storm Surge/Tide, ,6,0,6,0,0,0,700000000,0,700000000,FL,EST-5,130185,Z,112,TAE,NWS Storm Survey, , , , , , , , , , ,2017
816403,MONTGOMERY CO.,PYRMONT,30-Jul,2141,Tornado, ,0,1,1,0,166,166,500000000,0,500000000,OH,EST-5,136052,C,113,ILN,NWS Storm Survey,18.17,1050,2,NNW,1,SSE,39.8243,-84.4632,39.758,-84.1121,2017
814384,SARPY CO.,(OFF)OFFUTT AFB,31-Jul,0,Flood, ,0,0,0,0,0,0,420000000,0,420000000,NE,CST-6,135253,C,153,OAX,Other Federal Agency, , ,1,W,1,E,41.12,-95.93,41.08,-95.92,2017
766075,MARSHALL CO.,MARIETTA,1-Aug,1524,Tornado, ,0,0,0,1,22,23,200000000,4000,200004000,IA,CST-6,127704,C,127,DMX,NWS Storm Survey,8.41,1200,1,W,3,E,42.0829,-93.0275,42.0452,-92.8717,2017
778864,EL PASO CO.,COLORADO SPGS,2-Aug,1450,Hail,2.75,0,0,0,0,8,8,172800000,0,172800000,CO,MST-7,129967,C,41,PUB,Broadcast Media, , ,5,SSW,5,SSW,38.77,-104.86,38.77,-104.86,2017
829418,COLE CO.,SCRIVNER,3-Aug,2220,Tornado, ,0,0,0,0,32,32,170000000,0,170000000,MO,CST-6,137933,C,51,LSX,NWS Storm Survey,17.13,1500,2,SW,1,E,38.4255,-92.4091,38.5768,-92.158,2017
790426,COASTAL FRANKLIN (ZONE), ,4-Aug,500,Storm Surge/Tide, ,0,0,0,0,0,0,150000000,0,150000000,FL,EST-5,130185,Z,115,TAE,NWS Storm Survey, , , , , , , , , , ,2017
766071,MARION CO.,PELLA,5-Aug,1501,Tornado, ,0,0,0,0,13,13,120000000,4500,120004500,IA,CST-6,127704,C,125,DMX,NWS Storm Survey,5.11,800,3,N,3,ESE,41.4602,-92.9371,41.4053,-92.871,2017
795053,CHRISTIAN CO.,PALMER,6-Aug,1701,Tornado, ,0,0,0,0,22,22,118900000,0,118900000,IL,CST-6,132864,C,21,ILX,NWS Storm Survey,12.49,900,3,SSE,2,N,39.414,-89.395,39.5784,-89.2976,2017
790425,COASTAL GULF (ZONE), ,7-Aug,500,Storm Surge/Tide, ,1,0,1,0,0,0,100000000,0,100000000,FL,EST-5,130185,Z,114,TAE,NWS Storm Survey, , , , , , , , , , ,2017
790427,COASTAL WAKULLA (ZONE), ,8-Aug,500,Storm Surge/Tide, ,0,0,0,0,0,0,100000000,0,100000000,FL,EST-5,130185,Z,127,TAE,NWS Storm Survey, , , , , , , , , , ,2017
787005,DUPLIN (ZONE), ,9-Aug,800,Tropical Storm, ,0,0,0,0,0,0,98300000,0,98300000,NC,EST-5,130979,Z,90,MHX,NWS Employee, , , , , , , , , , ,2017
826508,WAKE CO.,WILLIAMS XRDS,10-Aug,1231,Hail,2.75,0,0,0,0,0,0,95000000,0,95000000,NC,EST-5,137573,C,183,RAH,Trained Spotter, , ,2,SSE,16,SE,35.6268,-78.6591,35.56,-78.26,2017
810260,RIVERSIDE CO.,EL CERRITO,11-Aug,600,Flash Flood, ,0,0,0,0,0,0,70000000,0,70000000,CA,PST-8,134538,C,65,SGX,Emergency Manager, , ,4,SSW,2,SSW,33.7785,-117.549,33.6451,-117.3896,2017
824344,WAYNE CO.,LINCOLN PARK,12-Aug,130,Flash Flood, ,0,0,0,0,0,0,64000000,0,64000000,MI,EST-5,137334,C,163,DTX,Emergency Manager, , ,1,E,1,NE,42.23,-83.15,42.3377,-83.0548,2017
774723,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE), ,13-Aug,1215,Wildfire, ,0,1,1,4,12,16,56000000,0,56000000,CA,PST-8,129303,Z,63,STO,Fire Department/Rescue, , , , , , , , , , ,2017
813988,SAUNDERS CO.,WANN,14-Aug,1519,Flood, ,0,0,0,0,0,0,52300000,0,52300000,NE,CST-6,135253,C,155,OAX,Other Federal Agency, , ,2,S,3,ESE,41.12,-96.37,41.03,-96.34,2017
790896,LLANO CO.,KINGSLAND WILLIAMSAR,15-Aug,600,Flood, ,0,0,0,0,0,0,50000000,0,50000000,TX,CST-6,131818,C,299,EWX,Emergency Manager, , ,1,NNW,2,ESE,30.6974,-98.4293,30.5717,-98.3244,2017
815582,LINCOLN PAR.,BARNET SPGS,16-Aug,47,Tornado, ,2,0,2,0,2,2,50000000,0,50000000,LA,CST-6,135738,C,61,SHV,NWS Storm Survey,11.15,1000,1,NNW,2,NNE,32.5112,-92.6729,32.6022,-92.5147,2017
817480,GREENE CO.,NEW GERMANY,17-Aug,2213,Tornado, ,0,0,0,0,0,0,50000000,0,50000000,OH,EST-5,136052,C,57,ILN,NWS Storm Survey,9.37,1230,1,WSW,1,S,39.7664,-84.0995,39.7505,-83.9243,2017
787012,LENOIR (ZONE), ,18-Aug,800,Tropical Storm, ,0,0,0,0,0,0,43200000,0,43200000,NC,EST-5,130979,Z,91,MHX,NWS Employee, , , , , , , , , , ,2017
775988,EAST SLOPES NORTHERN CASCADES (ZONE), ,19-Aug,0,Wildfire, ,0,0,0,0,0,0,42300000,0,42300000,WA,PST-8,129268,Z,42,OTX,Park/Forest Service, , , , , , , , , , ,2017
775986,EAST SLOPES NORTHERN CASCADES (ZONE), ,20-Aug,0,Wildfire, ,0,0,0,0,0,0,39400000,0,39400000,WA,PST-8,129268,Z,42,OTX,Park/Forest Service, , , , , , , , , , ,2017
828447,CALCASIEU PAR.,SULPHUR,21-Aug,2309,Hail,2.5,0,0,0,0,0,0,36000000,0,36000000,LA,CST-6,137869,C,19,LCH,NWS Employee, , ,1,ESE,1,ESE,30.227,-93.359,30.227,-93.359,2017
787180,CUMBERLAND CO.,(FBG)FT BRAGG,22-Aug,1615,Flood, ,0,0,0,0,0,0,35310000,30000000,65310000,NC,EST-5,131166,C,51,RAH,Emergency Manager, , ,7,WSW,4,SW,35.14,-79.121,34.9551,-79.0305,2017
780326,DANE CO.,WAUNAKEE,23-Aug,2256,Flood, ,0,0,0,0,0,0,32800000,0,32800000,WI,CST-6,129415,C,25,MKX,Law Enforcement, , ,2,NW,4,NW,43.2052,-89.4772,43.2039,-89.8375,2017
787011,JONES (ZONE), ,24-Aug,800,Tropical Storm, ,0,0,0,0,0,0,32800000,0,32800000,NC,EST-5,130979,Z,92,MHX,NWS Employee, , , , , , , , , , ,2017
810342,KNOX CO.,HALLS XRDS,25-Aug,1100,Flood, ,1,0,1,0,0,0,32500000,0,32500000,TN,EST-5,135179,C,93,MRX,Fire Department/Rescue, , ,2,NE,6,SSW,36.1005,-83.9047,35.8898,-83.971,2017
790894,BURNET CO.,MARBLE FALLS ARPT,26-Aug,600,Flood, ,0,0,0,0,0,0,30000000,0,30000000,TX,CST-6,131818,C,53,EWX,Emergency Manager, , ,6,NNW,7,NNW,30.6149,-98.3953,30.6152,-98.4343,2017
854909,CAMERON CO.,SANTA ROSA,27-Aug,1930,Flash Flood, ,0,0,0,0,0,0,30000000,5000000,35000000,TX,CST-6,142205,C,61,BRO,Emergency Manager, , ,6,NNE,4,NNE,26.3298,-97.7841,26.3113,-97.7092,2017
854819,HIDALGO CO.,WESLACO,28-Aug,2000,Flash Flood, ,0,0,0,0,0,0,30000000,1000000,31000000,TX,CST-6,142205,C,215,BRO,Emergency Manager, , ,1,W,3,ENE,26.172,-97.9952,26.3094,-98.0296,2017
787010,PAMLICO (ZONE), ,29-Aug,800,Tropical Storm, ,0,0,0,0,0,0,29900000,0,29900000,NC,EST-5,130979,Z,94,MHX,NWS Employee, , , , , , , , , , ,2017
778172,JUNEAU CO.,UNION CENTER,30-Aug,235,Flash Flood, ,0,0,0,0,0,0,28700000,35000,28735000,WI,CST-6,129710,C,57,ARX,Department of Highways, , ,3,SW,8,SE,43.64,-90.31,43.64,-89.79,2017
776876,VERNON CO.,VICTORY,31-Aug,2210,Flash Flood, ,0,0,0,0,0,0,28300000,250000,28550000,WI,CST-6,129710,C,123,ARX,Law Enforcement, , ,3,NNE,2,SSW,43.5134,-91.1978,43.5518,-91.2302,2017
778022,MONROE CO.,LEON,1-Sep,18,Flash Flood, ,0,0,0,0,0,0,26500000,210000,26710000,WI,CST-6,129710,C,81,ARX,Emergency Manager, , ,4,WNW,5,SW,43.91,-90.91,43.72,-90.91,2017
787721,ORANGE CO.,TEER,2-Sep,1615,Flood, ,0,0,0,0,0,0,26400000,5000000,31400000,NC,EST-5,131166,C,135,RAH,Emergency Manager, , ,7,S,5,SE,35.8561,-79.2494,35.8632,-79.0154,2017
830798,LEAVENWORTH CO.,LINWOOD,3-Sep,1732,Tornado, ,0,0,0,0,0,0,26000000,0,26000000,KS,CST-6,138233,C,103,EAX,NWS Storm Survey,12.41,1760,5,WSW,3,S,38.9689,-95.108,39.0807,-94.927,2017
772014,WASATCH PLATEAU/BOOK CLIFFS (ZONE), ,4-Sep,1300,Wildfire, ,0,0,0,0,0,0,25000000,0,25000000,UT,MST-7,128720,Z,10,SLC,Other Federal Agency, , , , , , , , , , ,2017
779631,WASATCH PLATEAU/BOOK CLIFFS (ZONE), ,5-Sep,0,Wildfire, ,0,0,0,0,0,0,25000000,0,25000000,UT,MST-7,130205,Z,10,SLC,Other Federal Agency, , , , , , , , , , ,2017
846861,CUYAHOGA CO.,PARMA,6-Sep,1417,Flash Flood, ,0,0,0,0,0,0,25000000,0,25000000,OH,EST-5,140934,C,35,CLE,Emergency Manager, , ,0,N,1,S,41.4,-81.72,41.4077,-81.7818,2017
846442,BUFFALO CO.,ELM CREEK,7-Sep,2000,Flash Flood, ,0,0,0,0,0,0,25000000,0,25000000,NE,CST-6,138929,C,19,GID,Emergency Manager, , ,4,NW,3,WSW,40.7684,-99.4257,40.6998,-99.4257,2017
847043,CALCASIEU PAR.,DE QUINCY ARPT,8-Sep,1814,Flash Flood, ,0,0,0,0,0,0,25000000,0,25000000,LA,CST-6,140637,C,19,LCH,NWS Employee, , ,2,WSW,0,S,30.4688,-93.4525,30.3158,-93.6707,2017
861555,MADISON CO.,CLIFTON TERRACE,9-Sep,1700,Flood, ,0,0,0,0,0,0,24800000,0,24800000,IL,CST-6,143578,C,119,LSX,Other Federal Agency, , ,1,WSW,1,NNW,38.923,-90.2726,38.9467,-90.2625,2017
813990,FREMONT CO.,FARRAGUT,10-Sep,800,Flood, ,1,0,1,0,2,2,22000000,0,22000000,IA,CST-6,135252,C,71,OAX,Other Federal Agency, , ,2,W,5,WSW,40.72,-95.51,40.6409,-95.8392,2017
787202,RICHMOND CO.,EVERETTS MILL,11-Sep,1615,Flood, ,0,0,0,0,0,0,21800000,30000000,51800000,NC,EST-5,131166,C,153,RAH,Emergency Manager, , ,2,WNW,5,SE,34.8072,-79.9259,34.8112,-79.6142,2017
787733,RANDOLPH CO.,PINSON,12-Sep,1615,Flood, ,0,0,0,0,0,0,21070000,10000000,31070000,NC,EST-5,131166,C,151,RAH,Emergency Manager, , ,2,WSW,6,SSE,35.5056,-80.0662,35.5148,-79.5569,2017
787208,WAYNE CO.,SEVEN SPGS,13-Sep,1415,Flood, ,0,0,0,0,0,0,20930000,30000000,50930000,NC,EST-5,131166,C,191,RAH,Emergency Manager, , ,7,S,5,ENE,35.1362,-77.8646,35.3944,-77.8036,2017
788559,LLANO CO.,KINGSLAND,14-Sep,830,Flash Flood, ,0,0,0,0,0,0,20000000,0,20000000,TX,CST-6,131818,C,299,EWX,Broadcast Media, , ,2,W,2,WSW,30.65,-98.45,30.6378,-98.4513,2017
841244,YANKTON CO.,JAMESVILLE,15-Sep,0,Flood, ,0,0,0,0,0,0,20000000,0,20000000,SD,CST-6,139843,C,135,FSD,Emergency Manager, , ,9,WNW,11,SW,43.1687,-97.6362,42.8687,-97.6292,2017
823436,ADAMS CO.,HASTINGS,16-Sep,2215,Lightning, ,0,0,0,0,2,2,19000000,0,19000000,NE,CST-6,136615,C,1,GID,Emergency Manager, , ,2,ENE,2,ENE,40.5844,-98.3512,40.5844,-98.3512,2017
788468,SOUTHERN ST. LOUIS / CARLTON (ZONE), ,17-Sep,1700,Lakeshore Flood, ,0,0,0,0,0,0,18400000,0,18400000,MN,CST-6,131835,Z,37,DLH,Newspaper, , , , , , , , , , ,2017
778387,LYNCHBURG (C) CO.,(LYH)GLENN FLD LYNCH,18-Sep,1615,Flash Flood, ,0,0,0,0,0,0,18000000,0,18000000,VA,EST-5,128029,C,680,RNK,911 Call Center, , ,1,NNE,0,SSW,37.3502,-79.1911,37.3961,-79.1211,2017
786199,RILEY CO.,KEATS,19-Sep,315,Flash Flood, ,0,0,0,0,3,3,17200000,20000,17220000,KS,CST-6,131391,C,161,TOP,Emergency Manager, , ,1,NNE,1,ENE,39.2288,-96.7141,39.2244,-96.6969,2017
811066,HAWKINS CO.,ALTONVILLE,20-Sep,600,Debris Flow, ,0,0,0,0,0,0,15200000,0,15200000,TN,EST-5,135285,C,73,MRX,Department of Highways, , ,3,NW,2,N,36.4307,-83.1582,36.429,-83.12,2017
810199,RIVERSIDE CO.,PINE COVE,21-Sep,1000,Flash Flood, ,0,0,0,0,0,0,15000000,0,15000000,CA,PST-8,134538,C,65,SGX,Department of Highways, , ,4,NNW,4,N,33.7972,-116.7612,33.8003,-116.7388,2017
813950,CASS CO.,OREAPOLIS,22-Sep,1300,Flood, ,0,0,0,0,0,0,15000000,0,15000000,NE,CST-6,135253,C,25,OAX,Other Federal Agency, , ,2,ENE,4,E,41.06,-95.91,40.92,-95.85,2017
821243,NESHOBA CO.,DEEMER,23-Sep,1540,Tornado, ,0,0,0,0,0,0,15000000,25000,15025000,MS,CST-6,135643,C,99,JAN,Public,3.15,700,1,ESE,3,NW,32.7459,-89.1068,32.7735,-89.0637,2017
817483,MERCER CO.,DURBIN,24-Sep,2102,Tornado, ,1,0,1,0,8,8,15000000,0,15000000,OH,EST-5,136052,C,107,ILN,NWS Storm Survey,10.84,250,0,ENE,1,SW,40.5515,-84.6911,40.5921,-84.4917,2017
854904,WILLACY CO.,YTURRIA,25-Sep,2000,Flash Flood, ,0,0,0,0,0,0,15000000,1000000,16000000,TX,CST-6,142205,C,489,BRO,Emergency Manager, , ,2,SE,8,NNW,26.5459,-97.7511,26.5722,-97.9836,2017
847044,LUCAS CO.,TOLEDO,26-Sep,0,Flood, ,0,0,0,0,0,0,15000000,0,15000000,OH,EST-5,140978,C,95,CLE,Emergency Manager, , ,0,N,18,SE,41.65,-83.55,41.4088,-83.0723,2017
787720,GUILFORD CO.,HIGH PT MIDWAY ARPT,27-Sep,1615,Flood, ,0,0,0,0,0,0,14630000,5000000,19630000,NC,EST-5,131166,C,81,RAH,Emergency Manager, , ,1,N,10,SE,35.9212,-80.0468,35.8998,-79.5418,2017
819493,FREMONT CO.,BARTLETT,28-Sep,513,Flash Flood, ,0,0,0,0,0,0,14000000,7000000,21000000,IA,CST-6,135252,C,71,OAX,Emergency Manager, , ,6,W,7,W,40.8949,-95.9016,40.7471,-95.9327,2017
787013,WESTERN HYDE (ZONE), ,29-Sep,800,Tropical Storm, ,0,0,0,0,0,0,13800000,0,13800000,NC,EST-5,130979,Z,81,MHX,NWS Employee, , , , , , , , , , ,2017
811019,SOUTHERN WILLAMETTE VALLEY (ZONE), ,30-Sep,2000,Heavy Snow, ,0,0,0,0,0,0,13400000,0,13400000,OR,PST-8,135270,Z,8,PQR,Public, , , , , , , , , , ,2017
775997,EAST SLOPES NORTHERN CASCADES (ZONE), ,1-Oct,1300,Wildfire, ,0,0,0,0,0,0,13100000,0,13100000,WA,PST-8,129513,Z,42,OTX,Park/Forest Service, , , , , , , , , , ,2017
775971,OKANOGAN HIGHLANDS (ZONE), ,2-Oct,0,Wildfire, ,0,0,0,0,0,0,13000000,0,13000000,WA,PST-8,129506,Z,38,OTX,State Official, , , , , , , , , , ,2017
778947,STUTSMAN CO.,CLEVELAND,3-Oct,1815,Thunderstorm Wind,104,0,0,0,0,0,0,12000000,0,12000000,ND,CST-6,130052,C,93,BIS,Emergency Manager, , ,5,S,5,S,46.81,-99.12,46.81,-99.12,2017
813265,NANCE CO.,GENOA,4-Oct,1000,Flood, ,0,0,0,0,0,0,12000000,0,12000000,NE,CST-6,134617,C,125,GID,River/Stream Gage, , ,4,SSE,13,WSW,41.4027,-97.7038,41.2649,-98.1977,2017
813223,NANCE CO.,BELGRADE,5-Oct,1030,Flash Flood, ,0,0,0,0,0,0,12000000,0,12000000,NE,CST-6,134617,C,125,GID,Emergency Manager, , ,2,SW,1,SE,41.4579,-98.1018,41.4693,-98.0568,2017
813018,BOYD CO.,MONOWI,6-Oct,647,Flash Flood, ,1,0,1,0,0,0,12000000,0,12000000,NE,CST-6,135532,C,15,LBF,County Official, , ,8,SE,6,SE,42.737,-98.224,42.7777,-98.2362,2017
839387,MEDINA CO.,HOMETOWN,7-Oct,600,Flood, ,0,0,0,0,0,0,12000000,0,12000000,OH,EST-5,139516,C,103,CLE,NWS Storm Survey, , ,7,WSW,1,SSW,40.9583,-81.8083,40.9068,-81.6363,2017
787718,DURHAM CO.,GENLEE,8-Oct,1815,Flood, ,0,0,0,0,0,0,11050000,5000000,16050000,NC,EST-5,131166,C,63,RAH,Emergency Manager, , ,8,W,1,ESE,35.8649,-79.0149,35.867,-78.8317,2017
